record_id,employee_id,employee_name,legal_entity,country,cost_center,payroll_period,posting_date,concept_code,concept_name,amount,currency
PAY000988,EMP0330,Tamara Fernandez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2712.50,EUR
PAY000989,EMP0330,Tamara Fernandez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,775.00,EUR
PAY000990,EMP0330,Tamara Fernandez,ARD Iberia Services SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,387.50,EUR
PAY000991,EMP0331,Tamara Garrido,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2275.00,EUR
PAY000992,EMP0331,Tamara Garrido,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,650.00,EUR
PAY000993,EMP0331,Tamara Garrido,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,325.00,EUR
PAY000994,EMP0332,Tamara Herrera,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2362.50,EUR
PAY000995,EMP0332,Tamara Herrera,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,675.00,EUR
PAY000996,EMP0332,Tamara Herrera,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,337.50,EUR
PAY000997,EMP0333,Tamara Iglesias,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2450.00,EUR
PAY000998,EMP0333,Tamara Iglesias,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,700.00,EUR
PAY000999,EMP0333,Tamara Iglesias,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,350.00,EUR
PAY001000,EMP0334,Tamara Jimenez,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2537.50,EUR
PAY001001,EMP0334,Tamara Jimenez,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,725.00,EUR
PAY001002,EMP0334,Tamara Jimenez,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,362.50,EUR
PAY001003,EMP0335,Tamara Lorenzo,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2625.00,EUR
PAY001004,EMP0335,Tamara Lorenzo,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,750.00,EUR
PAY001005,EMP0335,Tamara Lorenzo,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,375.00,EUR
PAY001006,EMP0336,Tamara Martinez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2712.50,EUR
PAY001007,EMP0336,Tamara Martinez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,775.00,EUR
PAY001008,EMP0336,Tamara Martinez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,387.50,EUR
PAY001009,EMP0337,Tamara Navarro,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2275.00,EUR
PAY001010,EMP0337,Tamara Navarro,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,650.00,EUR
PAY001011,EMP0337,Tamara Navarro,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,325.00,EUR
PAY001012,EMP0338,Tamara Ortega,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2362.50,EUR
PAY001013,EMP0338,Tamara Ortega,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,675.00,EUR
PAY001014,EMP0338,Tamara Ortega,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,337.50,EUR
PAY001015,EMP0339,Tamara Prieto,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2450.00,EUR
PAY001016,EMP0339,Tamara Prieto,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,700.00,EUR
PAY001017,EMP0339,Tamara Prieto,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,350.00,EUR
PAY001018,EMP0340,Tamara Quintero,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2537.50,EUR
PAY001019,EMP0340,Tamara Quintero,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,725.00,EUR
PAY001020,EMP0340,Tamara Quintero,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,362.50,EUR
PAY001021,EMP0341,Tamara Romero,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2625.00,EUR
PAY001022,EMP0341,Tamara Romero,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,750.00,EUR
PAY001023,EMP0341,Tamara Romero,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,375.00,EUR
PAY001024,EMP0342,Tamara Suarez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2712.50,EUR
PAY001025,EMP0342,Tamara Suarez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,775.00,EUR
PAY001026,EMP0342,Tamara Suarez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,387.50,EUR
PAY001027,EMP0343,Valentin Alonso,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2275.00,EUR
PAY001028,EMP0343,Valentin Alonso,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,650.00,EUR
PAY001029,EMP0343,Valentin Alonso,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,325.00,EUR
PAY001030,EMP0344,Valentin Benitez,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2362.50,EUR
PAY001031,EMP0344,Valentin Benitez,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,675.00,EUR
PAY001032,EMP0344,Valentin Benitez,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,337.50,EUR
PAY001033,EMP0345,Valentin Cabrera,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2450.00,EUR
PAY001034,EMP0345,Valentin Cabrera,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,700.00,EUR
PAY001035,EMP0345,Valentin Cabrera,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,350.00,EUR
PAY001036,EMP0346,Valentin Dominguez,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2537.50,EUR
PAY001037,EMP0346,Valentin Dominguez,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,725.00,EUR
PAY001038,EMP0346,Valentin Dominguez,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,362.50,EUR
PAY001039,EMP0347,Valentin Estevez,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2625.00,EUR
PAY001040,EMP0347,Valentin Estevez,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,750.00,EUR
PAY001041,EMP0347,Valentin Estevez,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,375.00,EUR
PAY001042,EMP0348,Valentin Fernandez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2712.50,EUR
PAY001043,EMP0348,Valentin Fernandez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,775.00,EUR
PAY001044,EMP0348,Valentin Fernandez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,387.50,EUR
PAY001045,EMP0349,Valentin Garrido,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2275.00,EUR
PAY001046,EMP0349,Valentin Garrido,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,650.00,EUR
PAY001047,EMP0349,Valentin Garrido,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,325.00,EUR
PAY001048,EMP0350,Valentin Herrera,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2362.50,EUR
PAY001049,EMP0350,Valentin Herrera,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,675.00,EUR
PAY001050,EMP0350,Valentin Herrera,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,337.50,EUR
PAY001051,EMP0351,Valentin Iglesias,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2450.00,EUR
PAY001052,EMP0351,Valentin Iglesias,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,700.00,EUR
PAY001053,EMP0351,Valentin Iglesias,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,350.00,EUR
PAY001054,EMP0352,Valentin Jimenez,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2537.50,EUR
PAY001055,EMP0352,Valentin Jimenez,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,725.00,EUR
PAY001056,EMP0352,Valentin Jimenez,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,362.50,EUR
PAY001057,EMP0353,Valentin Lorenzo,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2625.00,EUR
PAY001058,EMP0353,Valentin Lorenzo,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,750.00,EUR
PAY001059,EMP0353,Valentin Lorenzo,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,375.00,EUR
PAY001060,EMP0354,Valentin Martinez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2712.50,EUR
PAY001061,EMP0354,Valentin Martinez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,775.00,EUR
PAY001062,EMP0354,Valentin Martinez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,387.50,EUR
PAY001063,EMP0355,Valentin Navarro,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,2275.00,EUR
PAY001064,EMP0355,Valentin Navarro,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,650.00,EUR
PAY001065,EMP0355,Valentin Navarro,ARD Portugal Unipessoal Lda,Portugal,FIN-ADM,2026-03,2026-03-30,BASE_SALARY,Base Salary,325.00,EUR
PAY001066,EMP0356,Valentin Ortega,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2362.50,EUR
PAY001067,EMP0356,Valentin Ortega,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,675.00,EUR
PAY001068,EMP0356,Valentin Ortega,ARD Portugal Unipessoal Lda,Portugal,HR-OPS,2026-03,2026-03-30,BASE_SALARY,Base Salary,337.50,EUR
PAY001069,EMP0357,Valentin Prieto,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,2450.00,EUR
PAY001070,EMP0357,Valentin Prieto,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,700.00,EUR
PAY001071,EMP0357,Valentin Prieto,ARD Portugal Unipessoal Lda,Portugal,SALES,2026-03,2026-03-30,BASE_SALARY,Base Salary,350.00,EUR
PAY001072,EMP0358,Valentin Quintero,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,2537.50,EUR
PAY001073,EMP0358,Valentin Quintero,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,725.00,EUR
PAY001074,EMP0358,Valentin Quintero,ARD Portugal Unipessoal Lda,Portugal,TECH,2026-03,2026-03-30,BASE_SALARY,Base Salary,362.50,EUR
PAY001075,EMP0359,Valentin Romero,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,2625.00,EUR
PAY001076,EMP0359,Valentin Romero,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,750.00,EUR
PAY001077,EMP0359,Valentin Romero,ARD Portugal Unipessoal Lda,Portugal,CUSTOMER_SUCCESS,2026-03,2026-03-30,BASE_SALARY,Base Salary,375.00,EUR
PAY001078,EMP0360,Valentin Suarez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,-42430.50,EUR
PAY001079,EMP0360,Valentin Suarez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,-12123.00,EUR
PAY001080,EMP0360,Valentin Suarez,ARD Portugal Unipessoal Lda,Portugal,SHARED_SERVICES,2026-03,2026-03-30,BASE_SALARY,Base Salary,-6061.50,EUR
PAY001081,EMP0001,Alicia Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001082,EMP0002,Alicia Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001083,EMP0003,Alicia Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001084,EMP0004,Alicia Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001085,EMP0005,Alicia Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001086,EMP0006,Alicia Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001087,EMP0007,Alicia Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001088,EMP0008,Alicia Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001089,EMP0009,Alicia Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001090,EMP0010,Alicia Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001091,EMP0011,Alicia Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001092,EMP0012,Alicia Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001093,EMP0013,Alicia Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001094,EMP0014,Alicia Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001095,EMP0015,Alicia Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001096,EMP0016,Alicia Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001097,EMP0017,Alicia Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001098,EMP0018,Alicia Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001099,EMP0019,Bruno Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001100,EMP0020,Bruno Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001101,EMP0021,Bruno Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001102,EMP0022,Bruno Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001103,EMP0023,Bruno Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001104,EMP0024,Bruno Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001105,EMP0025,Bruno Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001106,EMP0026,Bruno Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001107,EMP0027,Bruno Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001108,EMP0028,Bruno Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001109,EMP0029,Bruno Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001110,EMP0030,Bruno Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001111,EMP0031,Bruno Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001112,EMP0032,Bruno Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001113,EMP0033,Bruno Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001114,EMP0034,Bruno Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001115,EMP0035,Bruno Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001116,EMP0036,Bruno Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001117,EMP0037,Carla Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001118,EMP0038,Carla Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001119,EMP0039,Carla Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001120,EMP0040,Carla Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001121,EMP0041,Carla Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001122,EMP0042,Carla Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001123,EMP0043,Carla Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001124,EMP0044,Carla Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001125,EMP0045,Carla Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001126,EMP0046,Carla Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001127,EMP0047,Carla Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001128,EMP0048,Carla Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001129,EMP0049,Carla Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001130,EMP0050,Carla Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001131,EMP0051,Carla Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001132,EMP0052,Carla Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001133,EMP0053,Carla Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001134,EMP0054,Carla Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001135,EMP0055,Diego Alonso,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001136,EMP0056,Diego Benitez,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001137,EMP0057,Diego Cabrera,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001138,EMP0058,Diego Dominguez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001139,EMP0059,Diego Estevez,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001140,EMP0060,Diego Fernandez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001141,EMP0061,Diego Garrido,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001142,EMP0062,Diego Herrera,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001143,EMP0063,Diego Iglesias,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001144,EMP0064,Diego Jimenez,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001145,EMP0065,Diego Lorenzo,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001146,EMP0066,Diego Martinez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001147,EMP0067,Diego Navarro,ARD Spain SL,Spain,FIN-ADM,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001148,EMP0068,Diego Ortega,ARD Spain SL,Spain,HR-OPS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001149,EMP0069,Diego Prieto,ARD Spain SL,Spain,SALES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001150,EMP0070,Diego Quintero,ARD Spain SL,Spain,TECH,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001151,EMP0071,Diego Romero,ARD Spain SL,Spain,CUSTOMER_SUCCESS,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
PAY001152,EMP0072,Diego Suarez,ARD Spain SL,Spain,SHARED_SERVICES,2026-03,2026-03-30,SOCIAL_SECURITY,Social Security,-600.00,EUR
